Timestamp,RPM,ENGINE_LOAD,COOLANT_TEMP,INTAKE_PRESSURE,SPEED,INTAKE_TEMP,MAF,FUEL_RAIL_PRESSURE_DIRECT,CONTROL_MODULE_VOLTAGE
19:31:41,0,0,26,80,0,21,0,0,12.22
19:31:47,0,0,26,80,0,20,0,0,12.22
19:31:50,0,0,26,80,0,20,0,0,12.22
19:31:53,0,0,26,80,0,20,0,0,12.22
19:31:58,0,0,26,80,0,20,0,0,12.22
19:32:01,0,0,26,80,0,20,0,0,12.22
19:32:04,0,0,26,80,0,20,0,0,12.22
19:32:07,0,0,26,80,0,20,0,0,12.22
19:32:10,0,0,26,80,0,20,0,0,12.22
19:32:13,0,0,26,80,0,20,0,0,12.22
19:32:16,0,0,26,80,0,20,0,0,12.22
19:32:19,0,0,25,80,0,20,0,0,12.22
19:32:23,0,0,25,80,0,20,0,0,12.22
19:32:25,0,0,25,80,0,20,0,0,12.22
19:32:29,0,0,25,80,0,20,0,0,12.22
19:32:31,0,0,25,80,0,20,0,0,12.22
19:32:34,0,0,25,80,0,20,0,0,12.22
19:32:37,0,0,25,80,0,20,0,0,12.22
19:32:40,0,0,25,80,0,20,0,0,12.22
19:32:43,0,0,25,80,0,20,0,0,12.24
19:32:46,0,0,25,80,0,20,0,0,12.22
19:32:49,0,0,25,80,0,20,0,0,12.22
19:32:52,0,0,25,80,0,20,0,0,12.22
19:32:55,0,0,25,80,0,20,0,0,12.22
19:32:59,0,0,25,80,0,20,0,0,12.22
19:33:02,0,0,25,80,0,20,0,0,12.22
19:33:05,0,0,25,80,0,20,0,0,12.22
19:33:08,0,0,25,80,0,20,0,0,12.22
19:33:11,0,0,25,80,0,20,0,0,12.22
19:33:14,0,0,25,80,0,20,0,0,12.22
19:33:17,0,0,25,80,0,20,0,0,12.22
19:33:21,0,0,25,80,0,20,0,0,12.22
19:33:24,0,0,25,80,0,20,0,0,12.22
19:33:27,0,0,25,80,0,20,0,0,12.22
19:33:30,0,0,25,80,0,20,0,0,12.22
19:33:33,0,0,25,80,0,20,0,0,12.22
19:33:36,0,0,25,80,0,20,0,0,12.22
19:33:40,0,0,25,80,0,20,0,0,12.22
19:33:43,0,0,25,80,0,20,0,0,12.22
19:33:46,0,0,25,80,0,20,0,0,12.22
19:33:50,0,0,25,80,0,20,0,0,12.22
19:33:52,0,0,25,80,0,20,0,0,12.22
19:33:55,0,0,25,80,0,20,0,0,12.22
19:33:59,0,0,25,80,0,20,0,0,12.22
19:34:02,0,0,25,80,0,20,0,0,12.22
19:34:05,0,0,25,80,0,20,0,0,12.22
19:34:08,0,0,25,80,0,20,0,0,12.22
19:34:11,0,0,25,80,0,20,0,0,12.22
19:34:14,0,0,25,80,0,20,0,0,12.22
19:34:17,0,0,25,80,0,20,0,0,12.22
19:34:20,0,0,25,80,0,20,0,0,12.22
19:34:23,0,0,25,80,0,20,0,0,12.22
19:34:26,0,0,25,80,0,20,0,0,12.22
19:34:30,0,0,25,80,0,20,0,0,12.22
19:34:33,0,0,25,80,0,20,0,0,12.22
19:34:36,0,0,25,80,0,20,0,0,12.22
19:34:39,0,0,25,80,0,20,0,0,12.22
19:34:42,0,0,25,80,0,20,0,0,12.22
19:34:45,0,0,25,80,0,20,0,0,12.22
19:34:48,0,0,25,80,0,20,0,0,12.22
19:34:51,0,0,25,80,0,20,0,0,12.22
19:34:54,0,0,25,80,0,20,0,0,12.22
19:34:58,0,0,25,80,0,20,0,0,12.22
19:35:01,0,0,25,80,0,20,0,0,12.22
19:35:04,0,0,25,80,0,20,0,0,12.22
19:35:07,0,0,25,80,0,20,0,0,12.22
19:35:10,0,0,25,80,0,20,0,0,12.22
19:35:13,0,0,25,80,0,20,0,0,12.22
19:35:16,0,0,25,80,0,20,0,0,12.22
19:35:20,0,0,25,80,0,20,0,0,12.22
19:35:23,0,0,25,80,0,20,0,0,12.22
19:35:26,0,0,25,80,0,20,0,0,12.22
19:35:29,0,0,25,80,0,20,0,0,12.22
19:35:32,0,0,25,80,0,20,0,0,12.22
19:35:35,0,0,25,80,0,20,0,0,12.22
19:35:38,0,0,25,80,0,20,0,0,12.22
19:35:41,0,0,25,80,0,20,0,0,12.22
19:35:44,0,0,25,80,0,20,0,0,12.22
19:35:47,0,0,25,80,0,20,0,0,12.22
19:35:50,0,0,25,80,0,20,0,0,12.22
19:35:53,0,0,25,80,0,20,0,0,12.22
19:35:56,0,0,25,80,0,20,0,0,12.22
19:35:59,0,0,25,80,0,20,0,0,12.22
19:36:02,0,0,25,80,0,20,0,0,12.22
19:36:05,0,0,25,80,0,20,0,0,12.22
19:36:08,0,0,25,80,0,20,0,0,12.22
19:36:11,0,0,25,80,0,20,0,0,12.22
19:36:14,0,0,25,80,0,20,0,0,12.22
19:36:17,0,0,25,80,0,20,0,0,12.22
19:36:20,0,0,25,80,0,20,0,0,12.22
19:36:23,0,0,25,80,0,20,0,0,12.22
19:36:26,0,0,25,80,0,20,0,0,12.22
19:36:29,0,0,25,80,0,20,0,0,12.22
19:36:32,0,0,25,80,0,20,0,0,12.22
19:36:35,0,0,25,80,0,20,0,0,12.22
19:36:39,0,0,25,80,0,20,0,0,12.22
19:36:42,0,0,25,80,0,20,0,0,12.22
19:36:45,0,0,25,80,0,20,0,0,12.22
19:36:48,0,0,25,80,0,20,0,0,12.22
19:36:51,0,0,25,80,0,20,0,0,12.2
19:36:54,0,0,25,80,0,20,0,0,12.22
19:36:57,0,0,25,80,0,20,0,0,12.22
19:37:00,0,0,25,80,0,20,0,0,12.22
19:37:03,0,0,25,80,0,20,0,0,12.22
19:37:06,0,0,25,80,0,20,0,0,12.22
19:37:09,0,0,25,80,0,20,0,0,12.22
19:37:12,0,0,25,80,0,20,0,0,12.22
19:37:15,0,0,24,80,0,20,0,0,12.22
19:37:19,0,0,24,80,0,20,0,0,12.22
19:37:22,0,0,24,80,0,20,0,0,12.22
19:37:25,0,0,24,80,0,20,0,0,12.22
19:37:28,0,0,24,80,0,20,0,0,12.22
19:37:31,0,0,24,80,0,20,0,0,12.22
19:37:35,0,0,24,80,0,20,0,0,12.22
19:37:38,0,0,24,80,0,20,0,0,12.22
19:37:41,0,0,24,80,0,20,0,0,12.22
19:37:44,0,0,24,80,0,20,0,0,12.22
19:37:47,0,0,24,80,0,20,0,0,12.22
19:37:50,0,0,24,80,0,20,0,0,12.22
19:37:53,0,0,24,80,0,20,0,0,12.22
19:37:58,0,0,24,80,0,20,0,0,12.22
19:38:01,0,0,24,80,0,20,0,0,12.22
19:38:04,0,0,24,80,0,20,0,0,12.22
19:38:07,0,0,24,80,0,20,0,0,12.22
19:38:10,0,0,24,80,0,20,0,0,12.22
19:38:13,0,0,24,80,0,20,0,0,12.22
19:38:16,0,0,24,80,0,20,0,0,12.22
19:38:19,0,0,24,80,0,20,0,0,12.22
19:38:22,0,0,24,80,0,20,0,0,12.22
19:38:25,0,0,24,80,0,20,0,0,12.22
19:38:28,0,0,24,80,0,20,0,0,12.22
19:38:31,0,0,24,80,0,20,0,0,12.22
19:38:35,0,0,24,80,0,20,0,0,12.22
19:38:38,0,0,24,80,0,20,0,0,12.22
19:38:41,0,0,24,80,0,20,0,0,12.22
19:38:44,0,0,24,80,0,20,0,0,12.22
19:38:47,0,0,24,80,0,20,0,0,12.22
19:38:50,0,0,24,80,0,20,0,0,12.22
19:38:53,0,0,24,80,0,20,0,0,12.22
19:38:56,0,0,24,80,0,20,0,0,12.22
19:38:59,0,0,24,80,0,20,0,0,12.22
19:39:02,0,0,24,80,0,20,0,0,12.22
19:39:06,0,0,24,80,0,20,0,0,12.22
19:39:09,0,0,24,80,0,20,0,0,12.22
19:39:12,0,0,24,80,0,20,0,0,12.22
19:39:15,0,0,24,80,0,20,0,0,12.22
19:39:18,0,0,24,80,0,20,0,0,12.22
19:39:21,0,0,24,80,0,20,0,0,12.22
19:39:24,0,0,24,80,0,20,0,0,12.22
19:39:27,0,0,24,80,0,20,0,0,12.22
19:39:30,0,0,24,80,0,20,0,0,12.22
19:39:33,0,0,24,80,0,20,0,0,12.22
19:39:36,0,0,24,80,0,20,0,0,12.22
19:39:39,0,0,24,80,0,20,0,0,12.22
19:39:42,0,0,24,80,0,20,0,0,12.22
19:39:47,0,0,24,80,0,20,0,0,12.22
19:39:51,0,0,24,80,0,20,0,0,12.22
19:39:54,0,0,24,80,0,20,0,0,12.22
19:39:57,0,0,24,80,0,20,0,0,12.22
19:40:00,0,0,24,80,0,20,0,0,12.22
19:40:03,0,0,24,80,0,20,0,0,12.22
19:40:06,0,0,24,80,0,20,0,0,12.22
19:40:12,0,0,24,80,0,20,0,0,12.22
19:40:15,0,0,24,80,0,20,0,0,12.22
19:40:18,0,0,24,80,0,20,0,0,12.22
19:40:21,0,0,24,80,0,20,0,0,12.22
19:40:24,0,0,24,80,0,20,0,0,12.22
19:40:27,0,0,24,80,0,20,0,0,12.22
19:40:30,0,0,24,80,0,20,0,0,12.22
19:40:33,0,0,24,80,0,20,0,0,12.22
19:40:36,0,0,24,80,0,20,0,0,12.22
19:40:39,0,0,24,80,0,20,0,0,12.22
19:40:42,0,0,24,80,0,20,0,0,12.22
19:40:45,0,0,24,80,0,20,0,0,12.22
19:40:48,0,0,24,80,0,20,0,0,12.22
19:40:52,0,0,24,80,0,20,0,0,12.22
19:40:54,0,0,24,80,0,20,0,0,12.22
19:40:58,0,0,24,80,0,20,0,0,12.22
19:41:01,0,0,24,80,0,20,0,0,12.2
19:41:04,0,0,24,80,0,19,0,0,12.22
19:41:07,0,0,24,80,0,19,0,0,12.22
19:41:10,0,0,24,80,0,19,0,0,12.22
19:41:13,809,64.31372549,24,79,0,17,9.69,25650,12.34
19:41:16,814,56.47058824,23,79,0,14,9.83,26310,12.72
19:41:19,825,52.94117647,22,79,0,13,10.08,25430,12.74
19:41:22,823.5,45.88235294,21,79,0,12,9.97,25650,12.88
19:41:25,833.5,38.03921569,22,79,0,11,10.16,26100,12.86
19:41:28,827,36.47058824,22,79,0,11,9.94,24770,12.96
19:41:31,818,37.25490196,23,79,0,10,10.11,26100,12.98
19:41:34,823.5,36.8627451,23,79,0,10,10.13,26100,13.1
19:41:38,828.5,35.29411765,23,79,0,10,10.11,24560,13.08
19:41:41,822,35.29411765,23,79,0,10,10.02,24330,13.08
19:41:44,819,35.68627451,23,79,0,10,10.08,24770,13.12
19:41:47,823.5,34.90196078,23,79,0,10,10.08,25650,13.22
19:41:50,825,35.29411765,23,79,0,9,10.05,25870,13.24
19:41:53,820.5,34.90196078,24,79,0,9,10.13,26100,13.18
19:41:56,822,34.50980392,24,79,0,9,9.97,25870,13.26
19:41:59,826.5,34.50980392,24,79,0,9,10.19,26100,13.26
19:42:02,823,33.7254902,24,79,0,9,10.02,24330,13.32
19:42:05,824.5,34.50980392,24,79,0,9,10.13,26310,13.32
19:42:08,822.5,33.7254902,24,79,0,9,10.02,25870,13.36
19:42:11,815.5,34.11764706,25,79,0,9,9.86,25210,13.32
19:42:15,815,40,25,79,0,9,10.02,25650,13.28
19:42:18,820.5,40.78431373,25,79,0,9,10.02,24560,13.38
19:42:20,816.5,32.54901961,25,79,0,9,9.97,25430,13.4
19:42:24,817,31.76470588,25,79,0,9,9.94,25210,13.42
19:42:27,818,32.54901961,25,79,0,9,9.99,25650,13.36
19:42:30,813.5,32.15686275,25,79,0,9,10.08,26100,13.48
19:42:33,815,32.15686275,26,79,0,10,10.05,25650,13.36
19:42:36,816.5,32.15686275,26,79,0,9,9.99,25000,13.48
19:42:39,815,31.76470588,26,79,0,9,10.02,25430,13.38
19:42:42,820.5,32.15686275,26,79,0,9,10.08,25210,13.4
19:42:46,819,31.37254902,26,79,0,9,9.91,25870,13.38
19:42:49,812,32.15686275,26,79,0,10,9.91,25430,13.46
19:42:52,812.5,31.76470588,26,79,0,10,9.97,25650,13.48
19:42:55,812,32.15686275,27,79,0,10,9.94,25650,13.42
19:43:00,812.5,30.58823529,27,79,0,10,9.77,24330,13.44
19:43:03,809.5,31.37254902,27,79,0,10,9.94,25870,13.42
19:43:06,811,30.19607843,27,79,0,10,9.88,25650,13.5
19:43:09,809.5,30.19607843,27,79,0,10,9.83,24330,13.56
19:43:13,809,30.58823529,27,79,0,10,9.88,26100,13.5
19:43:16,813,30.19607843,28,79,0,10,9.83,25650,13.5
19:43:19,805,30.98039216,28,79,0,10,9.88,24560,13.52
19:43:22,809,34.11764706,28,79,0,10,9.83,25210,13.42
19:43:25,807.5,37.64705882,28,79,0,10,9.94,25430,13.5
19:43:28,805,29.80392157,28,79,0,10,9.99,25430,13.48
19:43:31,802.5,30.58823529,28,79,0,10,9.88,24560,13.5
19:43:34,808.5,29.41176471,28,79,0,10,9.88,25650,13.44
19:43:39,805.5,29.80392157,29,79,0,10,9.74,24330,13.52
19:43:42,808.5,29.80392157,29,79,0,10,9.88,25870,13.46
19:43:45,808.5,28.62745098,29,79,0,10,9.8,25210,13.52
19:43:48,806.5,29.01960784,29,79,0,10,9.86,25000,13.5
19:43:51,804,29.01960784,29,79,0,10,9.83,25210,13.56
19:43:54,798.5,30.19607843,29,79,0,10,9.8,25430,13.46
19:43:57,809,29.01960784,29,79,0,10,9.8,25650,13.52
19:44:00,796,29.80392157,29,79,0,10,9.69,24330,13.44
19:44:03,802,29.41176471,29,79,0,10,9.77,24120,13.52
19:44:06,804.5,29.01960784,29,79,0,10,9.83,24770,13.56
19:44:09,801.5,29.80392157,30,79,0,10,9.86,25430,13.42
19:44:12,797.5,34.11764706,30,79,0,10,9.72,25210,13.4
19:45:14,796,29.01960784,32,79,0,11,9.77,25210,13.52
19:45:17,799.5,28.62745098,32,79,0,11,9.69,25650,13.5
19:45:21,797.5,29.41176471,32,79,0,11,9.69,25210,13.44
19:45:25,802.5,27.45098039,32,79,0,11,9.77,24770,13.46
19:45:28,795.5,29.01960784,32,79,0,11,9.77,24330,13.42
19:45:32,802,27.84313725,33,79,0,11,9.77,24120,13.46
19:45:35,794.5,29.01960784,33,79,0,11,9.8,25650,13.42
19:45:39,800.5,28.23529412,33,79,0,11,9.8,24330,13.42
19:45:42,803,27.84313725,33,79,0,11,9.66,24330,13.5
19:45:46,798.5,28.23529412,33,79,0,11,9.74,24120,13.44
19:45:49,799.5,29.01960784,33,79,0,11,9.8,24770,13.52
19:45:53,801,34.90196078,33,79,0,11,9.61,25000,13.36
19:45:56,800.5,27.84313725,33,79,0,11,9.61,25210,13.38
19:46:03,799.5,28.23529412,34,79,0,11,9.8,24560,13.42
19:46:06,797.5,27.84313725,34,79,0,11,9.77,25430,13.5
19:46:10,800,28.23529412,34,79,0,11,9.72,24330,13.52
19:46:13,799.5,27.05882353,34,79,0,11,9.63,25210,13.88
19:46:17,801.5,27.05882353,34,79,0,11,9.72,25650,13.98
19:46:20,800,26.2745098,34,79,0,11,9.72,25870,14
19:46:23,799.5,26.2745098,34,79,0,11,9.74,25650,14.02
19:46:27,801,25.49019608,34,79,0,11,9.86,24560,13.98
19:46:31,849,34.11764706,34,79,0,11,10.8,28080,13.58
19:46:34,947,28.23529412,34,79,0,11,11.69,29170,13.48
19:46:38,946,32.94117647,35,80,0,11,11.66,27420,13.5
19:46:41,968,17.64705882,35,80,0,11,10.8,26980,13.94
19:46:45,795,26.66666667,35,79,0,11,9.74,23890,13.98
19:46:48,806,25.09803922,35,79,0,11,9.69,25210,14
19:46:52,799,26.2745098,35,79,0,11,9.83,25210,14.02
19:46:56,891.5,32.54901961,35,79,0,12,11.36,29170,13.6
19:46:59,951,25.09803922,35,79,0,12,11.63,27420,13.68
19:47:03,952,24.70588235,35,80,0,12,11.69,29610,13.72
19:47:06,896,19.60784314,35,80,0,12,10.49,26980,13.96
19:47:10,801,27.05882353,35,80,0,12,9.72,25210,13.96
19:47:13,798.5,25.88235294,36,79,0,12,9.69,25210,14
19:47:17,800,26.2745098,36,80,0,12,9.77,25430,14.02
19:47:21,972,23.52941176,36,79,0,12,11.58,28290,13.6
19:47:24,950.5,31.76470588,36,80,0,12,11.55,29400,13.56
19:47:28,952.5,23.92156863,36,80,0,12,11.58,28080,13.84
19:47:31,871.5,21.17647059,36,80,0,12,10.47,25650,13.96
19:47:35,805,24.70588235,36,80,0,12,9.66,24330,13.94
19:47:38,799,26.2745098,36,79,0,12,9.77,25430,13.96
19:47:42,798.5,25.88235294,36,80,0,12,9.69,25430,13.9
19:47:46,949,24.31372549,36,80,0,12,11.55,28290,13.64
19:47:49,951,24.31372549,37,80,0,12,11.41,29400,13.74
19:47:53,951,23.92156863,37,80,0,12,11.55,29610,14.2
19:47:57,786.5,26.66666667,37,80,0,12,9.72,25210,14.04
19:48:00,801,24.31372549,37,80,0,12,9.66,25430,13.96
19:48:03,799,25.88235294,37,79,0,12,9.72,25650,14
19:48:07,945.5,28.23529412,37,80,0,12,11.47,28520,13.6
19:48:11,933,29.41176471,37,80,0,12,11.69,29170,13.74
19:48:14,947.5,23.92156863,37,80,0,12,11.69,29610,13.84
19:48:18,953.5,22.74509804,37,80,0,12,11.58,29610,13.9
19:48:21,950,23.1372549,37,80,0,12,11.52,29400,13.88
19:48:25,948,22.74509804,37,80,0,12,11.49,28520,13.84
19:48:28,948,22.74509804,38,80,0,12,11.55,28080,14.04
19:48:32,947,23.1372549,38,80,0,12,11.44,29170,13.86
19:48:36,949,22.74509804,38,80,0,12,11.49,27630,13.96
19:48:39,952.5,21.56862745,38,80,0,12,11.55,28520,13.96
19:48:43,951,23.1372549,38,80,0,12,11.72,27420,13.84
19:48:46,951,22.35294118,38,80,0,13,11.72,29400,13.96
19:48:50,945,29.01960784,38,80,0,13,11.47,28080,13.94
19:48:53,951,22.74509804,38,80,0,13,11.58,29400,14
19:49:03,952.5,21.56862745,39,80,0,13,11.58,28960,13.9
19:49:07,947.5,23.1372549,39,80,0,13,11.55,29170,13.92
19:49:10,949.5,22.35294118,39,80,0,13,11.49,28290,13.94
19:49:14,949,22.35294118,39,80,0,13,11.49,29170,13.92
19:49:17,950.5,22.35294118,39,80,0,13,11.61,29400,13.94
19:49:21,947,22.74509804,39,80,0,13,11.63,27630,13.9
19:49:25,949.5,22.35294118,39,80,0,13,11.58,27860,13.98
19:49:28,949.5,21.96078431,39,80,0,13,11.58,27860,13.94
19:49:32,944,27.45098039,39,80,0,13,11.49,28960,13.86
19:49:35,948,29.80392157,39,80,0,13,11.36,28960,13.94
19:49:39,949.5,21.96078431,40,80,0,13,11.49,28730,13.9
19:49:42,946.5,22.35294118,40,80,0,13,11.61,29170,13.94
19:49:46,945,23.1372549,40,80,0,13,11.36,29610,13.68
19:49:50,950,23.52941176,40,80,0,13,11.55,29170,13.7
19:49:53,950.5,23.92156863,40,80,0,13,11.52,28730,13.74
19:49:57,952.5,22.74509804,40,80,0,13,11.69,29400,14
19:50:00,947.5,22.35294118,40,80,0,13,11.44,28080,13.96
19:50:04,949,21.56862745,40,80,0,13,11.55,29610,13.86
19:50:07,950.5,20.78431373,40,80,0,13,11.55,29400,13.84
19:50:11,948,21.96078431,40,80,0,13,11.52,27630,13.92
19:50:14,951,24.70588235,41,80,0,13,11.44,27630,13.86
19:50:18,947,29.80392157,41,80,0,13,11.24,28290,13.94
19:50:21,952.5,21.17647059,41,80,0,13,11.49,29170,13.94
19:50:25,951,20.78431373,41,80,0,13,11.49,28080,13.96
19:50:28,942,23.1372549,41,80,0,13,11.49,29170,13.72
19:50:32,950,22.74509804,41,80,0,13,11.44,28730,13.68
19:50:35,953,22.74509804,41,80,0,14,11.41,28520,13.66
19:50:39,949,22.74509804,41,80,0,14,11.61,29170,13.9
19:50:42,950,21.56862745,41,80,0,14,11.52,28960,13.9
19:50:46,950,21.56862745,41,80,0,14,11.41,29170,13.86
19:50:49,950,21.96078431,42,80,0,14,11.44,29610,13.7
19:50:53,950,22.74509804,42,80,0,14,11.49,28520,13.7
19:50:57,945.5,29.41176471,42,80,0,14,11.52,29400,13.66
19:51:00,951.5,20.39215686,42,80,0,14,11.55,28520,13.9
19:51:04,950.5,20.78431373,42,80,0,14,11.47,28730,13.98
19:51:08,948.5,20,42,80,0,14,11.44,29400,13.96
19:51:11,950,21.56862745,42,80,0,13,11.44,27630,13.72
19:51:15,949,22.35294118,42,80,0,13,11.44,28960,13.74
19:51:18,948,22.35294118,42,80,0,13,11.63,29170,13.76
19:51:22,948.5,21.56862745,42,80,0,13,11.47,27860,13.94
19:51:26,948,21.17647059,43,80,0,13,11.38,28730,13.94
19:51:29,950.5,21.17647059,43,80,0,13,11.47,28730,13.9
19:51:33,953.5,20.78431373,43,80,0,13,11.47,28730,13.96
19:51:37,942.5,26.66666667,43,80,0,13,11.38,27860,13.9
19:51:40,927.5,25.09803922,43,80,0,13,11.63,28520,13.92
19:51:44,948,20.39215686,43,80,0,14,11.44,27630,13.96
19:51:47,952.5,20,43,80,0,14,11.41,29170,13.94
19:51:51,947,21.56862745,43,80,0,14,11.47,28520,13.66
19:51:54,950.5,22.35294118,43,80,0,14,11.47,29170,13.7
19:51:58,949,21.96078431,43,80,0,14,11.44,29400,13.68
19:52:02,951.5,20.39215686,43,80,0,14,11.22,28520,13.98
19:52:05,950,20.78431373,44,80,0,14,11.49,29400,13.94
19:52:15,952,20,44,80,0,14,11.38,29400,13.92
19:52:19,946,27.45098039,44,80,0,15,11.41,29400,13.92
19:52:22,948,20.39215686,44,80,0,15,11.47,28960,13.94
19:52:26,948.5,20.39215686,44,80,0,15,11.36,29830,13.9
19:52:33,947,21.96078431,44,80,0,15,11.38,28080,13.7
19:52:39,951,20.39215686,44,80,0,15,11.49,28520,13.66
19:52:43,947.5,20.39215686,44,80,0,15,11.3,27630,13.98
19:52:46,949.5,19.60784314,44,80,0,15,11.41,28520,13.86
19:52:50,951,19.21568627,45,80,0,15,11.36,29400,13.92
19:52:54,949.5,21.96078431,45,80,0,15,11.55,28960,13.7
19:52:58,947.5,27.84313725,45,80,0,15,11.38,28520,13.6
19:53:02,950.5,21.17647059,45,80,0,15,11.38,29170,13.72
19:53:05,947.5,20,45,80,0,15,11.36,28520,13.94
19:53:09,947,20,45,80,0,15,11.41,27860,13.88
19:53:12,946.5,20.39215686,45,80,0,15,11.33,28520,13.9
19:53:16,946.5,21.17647059,45,80,0,15,11.41,28960,13.76
19:53:20,950,20.78431373,45,80,0,15,11.38,29170,13.7
19:53:23,950,21.17647059,45,80,0,15,11.49,29400,13.74
19:53:27,950,19.60784314,45,80,0,15,11.41,28290,14.04
19:53:31,951.5,18.82352941,46,80,0,15,11.38,29400,13.9
19:53:34,950,23.92156863,46,80,0,15,11.36,29170,13.84
19:53:38,947,27.45098039,46,80,0,15,11.38,28290,13.88
19:53:41,948.5,19.60784314,46,80,0,15,11.47,27190,13.9
19:53:45,948.5,19.60784314,46,80,0,15,11.3,29400,13.94
19:53:49,944,21.56862745,46,80,0,15,11.44,28520,13.62
19:53:52,950.5,20.78431373,46,80,0,15,11.36,28730,13.62
19:53:56,952,20.78431373,46,80,0,15,11.36,28960,13.74
19:54:00,955.5,18.82352941,46,80,0,15,11.38,29170,13.92
19:54:03,947.5,19.60784314,46,80,0,15,11.47,27190,13.92
19:54:07,950,20,46,80,0,15,11.52,28730,13.9
19:54:10,960,22.74509804,46,80,0,16,11.41,28730,13.58
19:54:14,949.5,28.23529412,46,80,0,16,11.36,28520,13.6
19:54:17,949,20.78431373,47,80,0,16,11.24,28960,13.7
19:54:21,958.5,18.82352941,47,80,0,16,11.38,29170,13.86
19:54:25,946,19.60784314,47,80,0,16,11.41,29400,13.94
19:54:28,949,19.60784314,47,80,0,16,11.44,27860,13.9
19:54:32,949.5,20.78431373,47,80,0,16,11.36,28520,13.64
19:54:35,949,20.39215686,47,80,0,16,11.24,29400,13.7
19:54:39,953.5,20.39215686,47,80,0,16,11.44,27630,13.76
19:54:43,950,18.82352941,47,80,0,16,11.36,29400,13.92
19:54:46,966,21.17647059,47,80,0,16,11.47,28960,13.92
19:54:50,950.5,26.2745098,47,80,0,16,11.44,28960,13.98
19:54:53,952.5,18.03921569,47,80,0,16,11.36,27860,13.94
19:54:57,952,18.82352941,47,80,0,16,11.44,28520,13.92
19:55:00,952,19.21568627,47,80,0,16,11.41,29170,13.72
19:55:04,949.5,20,47,80,0,16,11.38,29400,13.7
19:55:08,948,20.39215686,48,80,0,17,11.58,29610,13.76
19:55:12,949,20,48,80,0,17,11.41,28960,13.9
19:55:15,950.5,18.82352941,48,80,0,17,11.33,28960,13.86
19:55:19,947,19.60784314,48,80,0,17,11.3,28960,13.94
19:55:22,951.5,18.43137255,48,80,0,17,11.63,29170,13.96
19:55:26,952,25.88235294,48,80,0,17,11.36,28960,13.9
19:55:30,952,18.82352941,48,80,0,17,11.33,28290,13.86
19:55:33,950.5,19.60784314,48,80,0,17,11.38,29170,13.86
19:55:37,951.5,18.03921569,48,80,0,17,11.27,28730,13.86
19:55:40,957.5,49.80392157,48,81,0,17,11.16,28290,13.78
19:55:47,855.5,18.03921569,48,80,6,17,10.22,26760,13.7
19:55:51,1403,65.49019608,48,84,12,16,19.99,48750,13.98
19:55:54,2058.5,18.03921569,49,104,16,16,33.02,32910,13.94
19:55:58,1939.5,10.98039216,49,97,15,13,28.16,30270,13.94
19:56:01,1737.5,15.68627451,49,95,13,12,24.47,31150,13.92
19:56:05,1779,14.90196078,50,96,14,12,25.27,30930,13.9
19:56:08,1861,18.82352941,50,99,15,11,29.05,33800,13.9
19:56:11,895,16.07843137,50,82,16,11,10.77,27860,13.9
19:56:15,899,17.25490196,51,80,15,11,10.58,27860,13.84
19:58:22,1750.5,16.07843137,57,101,52,5,25.08,28520,13.94
19:58:27,1623,14.90196078,58,96,48,5,22.97,33800,13.76
19:58:31,1590.5,54.11764706,58,99,48,4,25.05,78660,13.86
19:58:36,1703,50.58823529,58,104,50,4,27.22,80640,13.88
19:58:40,1728.5,46.66666667,59,100,51,4,26.94,70090,13.7
19:58:44,1684.5,31.76470588,59,103,50,4,25.47,45670,13.8
19:58:47,1660,37.64705882,59,101,49,4,24.8,43910,13.78
19:58:52,1655,18.82352941,59,99,49,4,24.61,40840,13.88
19:58:56,986.5,8.62745098,59,86,50,4,10.94,27190,13.4
19:59:02,896.5,19.60784314,59,81,38,4,10.8,26310,13.42
19:59:06,889.5,23.1372549,59,81,12,4,11.33,41940,13.96
19:59:10,1703.5,67.84313725,59,106,23,4,25.36,65460,13.94
19:59:14,1824,32.94117647,59,103,27,4,28.99,50510,13.88
19:59:18,1899.5,29.01960784,59,104,28,4,30.22,45670,13.84
19:59:22,1748,14.50980392,59,97,25,4,23.91,32690,13.84
19:59:27,1032.5,14.50980392,59,88,23,4,11.3,24560,13.56
19:59:31,984.5,50.98039216,59,83,13,4,14.27,41710,13.84
19:59:35,1391,30.19607843,59,89,21,4,18.55,37970,13.98
19:59:39,1440.5,27.84313725,59,92,21,4,19.61,38850,13.62
19:59:43,902.5,20.78431373,59,83,16,4,10.97,27860,13.22
19:59:47,1412.5,5.490196078,59,88,14,4,11.02,22360,13.96
19:59:51,1199.5,50.58823529,59,86,18,4,16.38,44570,14
19:59:55,889.5,19.21568627,59,84,19,4,11.02,26530,13.98
19:59:59,901,21.96078431,59,82,12,4,10.91,27420,13.94
20:00:03,803.5,22.35294118,58,82,0,4,9.66,25870,13.96
20:00:07,1540,79.21568627,58,97,15,4,37.8,79100,14.04
20:00:12,1444.5,11.37254902,58,92,21,5,18.99,29830,13.94
20:00:16,1469,52.15686275,59,92,22,4,21.44,57770,13.9
20:00:20,1702.5,31.37254902,59,98,25,4,25.22,46980,14
20:00:24,1911.5,32.15686275,59,104,28,4,31.44,54250,13.86
20:00:28,1746,93.33333333,59,149,40,4,48.74,107030,13.94
20:00:32,1632,68.23529412,60,116,49,4,27.13,71400,13.86
20:00:36,1677.5,63.52941176,61,102,49,4,24.99,77570,13.94
